timestamp,system_time,machine_id,logical_clock,event_type,queue_length,message,vm_id,clock_rate,time_since_start,prev_lc,lc_jump
2025-02-27 18:32:37,1740699157.0,1,4,send_one,0,2025-02-27 18:32:37.f - M1 [LC:4] Sent message to VM 0,1,3,1.0,3.0,1.0
2025-02-27 18:32:37,1740699157.0,1,5,send_one,0,2025-02-27 18:32:37.f - M1 [LC:5] Sent message to VM 2,1,3,1.0,4.0,1.0
2025-02-27 18:32:37,1740699157.0,2,6,internal,0,2025-02-27 18:32:37.f - M2 [LC:6] Internal event,2,5,1.0,7.0,-1.0
2025-02-27 18:32:38,1740699158.0,1,6,internal,0,2025-02-27 18:32:38.f - M1 [LC:6] Internal event,1,3,2.0,7.0,-1.0
2025-02-27 18:32:38,1740699158.0,1,7,internal,0,2025-02-27 18:32:38.f - M1 [LC:7] Internal event,1,3,2.0,8.0,-1.0
2025-02-27 18:32:38,1740699158.0,1,8,internal,0,2025-02-27 18:32:38.f - M1 [LC:8] Internal event,1,3,2.0,5.0,3.0
2025-02-27 18:32:38,1740699158.0,2,10,send_one,0,2025-02-27 18:32:38.f - M2 [LC:10] Sent message to VM 0,2,5,2.0,18.0,-3.0
2025-02-27 18:32:38,1740699158.0,2,9,internal,0,2025-02-27 18:32:38.f - M2 [LC:9] Internal event,2,5,2.0,15.0,-1.0
2025-02-27 18:32:38,1740699158.0,0,12,internal,0,2025-02-27 18:32:38.f - M0 [LC:12] Internal event,0,3,2.0,5.0,3.0
2025-02-27 18:32:38,1740699158.0,0,11,receive,0,2025-02-27 18:32:38.f - M0 [LC:11] Received message. Queue length: 0,0,3,2.0,8.0,-1.0
2025-02-27 18:32:38,1740699158.0,0,6,internal,0,2025-02-27 18:32:38.f - M0 [LC:6] Internal event,0,3,2.0,7.0,-1.0
2025-02-27 18:32:38,1740699158.0,2,11,internal,0,2025-02-27 18:32:38.f - M2 [LC:11] Internal event,2,5,2.0,6.0,12.0
2025-02-27 18:32:38,1740699158.0,2,12,internal,0,2025-02-27 18:32:38.f - M2 [LC:12] Internal event,2,5,2.0,14.0,5.0
2025-02-27 18:32:38,1740699158.0,2,13,send_all,0,2025-02-27 18:32:38.f - M2 [LC:13] Sent messages to all VMs,2,5,2.0,19.0,1.0
2025-02-27 18:32:39,1740699159.0,2,15,internal,0,2025-02-27 18:32:39.f - M2 [LC:15] Internal event,2,5,3.0,27.0,-2.0
2025-02-27 18:32:39,1740699159.0,1,18,receive,0,2025-02-27 18:32:39.f - M1 [LC:18] Received message. Queue length: 0,1,3,3.0,6.0,12.0
2025-02-27 18:32:39,1740699159.0,1,15,internal,0,2025-02-27 18:32:39.f - M1 [LC:15] Internal event,1,3,3.0,18.0,-3.0
2025-02-27 18:32:39,1740699159.0,1,14,receive,0,2025-02-27 18:32:39.f - M1 [LC:14] Received message. Queue length: 0,1,3,3.0,15.0,-1.0
2025-02-27 18:32:39,1740699159.0,2,14,internal,0,2025-02-27 18:32:39.f - M2 [LC:14] Internal event,2,5,3.0,20.0,1.0
2025-02-27 18:32:39,1740699159.0,0,16,internal,0,2025-02-27 18:32:39.f - M0 [LC:16] Internal event,0,3,3.0,6.0,12.0
2025-02-27 18:32:39,1740699159.0,2,16,internal,0,2025-02-27 18:32:39.f - M2 [LC:16] Internal event,2,5,3.0,25.0,1.0
2025-02-27 18:32:39,1740699159.0,2,17,send_one,0,2025-02-27 18:32:39.f - M2 [LC:17] Sent message to VM 1,2,5,3.0,21.0,6.0
2025-02-27 18:32:39,1740699159.0,2,18,internal,0,2025-02-27 18:32:39.f - M2 [LC:18] Internal event,2,5,3.0,30.0,-2.0
2025-02-27 18:32:39,1740699159.0,0,14,receive,0,2025-02-27 18:32:39.f - M0 [LC:14] Received message. Queue length: 0,0,3,3.0,15.0,-1.0
2025-02-27 18:32:39,1740699159.0,0,15,internal,0,2025-02-27 18:32:39.f - M0 [LC:15] Internal event,0,3,3.0,18.0,-3.0
2025-02-27 18:32:40,1740699160.0,0,23,receive,0,2025-02-27 18:32:40.f - M0 [LC:23] Received message. Queue length: 0,0,3,4.0,20.0,1.0
2025-02-27 18:32:40,1740699160.0,0,21,receive,0,2025-02-27 18:32:40.f - M0 [LC:21] Received message. Queue length: 0,0,3,4.0,19.0,1.0
2025-02-27 18:32:40,1740699160.0,1,19,internal,0,2025-02-27 18:32:40.f - M1 [LC:19] Internal event,1,3,4.0,14.0,5.0
2025-02-27 18:32:40,1740699160.0,1,20,internal,0,2025-02-27 18:32:40.f - M1 [LC:20] Internal event,1,3,4.0,19.0,1.0
2025-02-27 18:32:40,1740699160.0,0,17,internal,0,2025-02-27 18:32:40.f - M0 [LC:17] Internal event,0,3,4.0,14.0,5.0
2025-02-27 18:32:40,1740699160.0,1,21,internal,0,2025-02-27 18:32:40.f - M1 [LC:21] Internal event,1,3,4.0,20.0,1.0
2025-02-27 18:32:40,1740699160.0,2,19,internal,0,2025-02-27 18:32:40.f - M2 [LC:19] Internal event,2,5,4.0,26.0,3.0
2025-02-27 18:32:40,1740699160.0,2,20,send_one,0,2025-02-27 18:32:40.f - M2 [LC:20] Sent message to VM 0,2,5,4.0,29.0,1.0
2025-02-27 18:32:40,1740699160.0,2,21,internal,0,2025-02-27 18:32:40.f - M2 [LC:21] Internal event,2,5,4.0,28.0,3.0
2025-02-27 18:32:40,1740699160.0,2,22,send_one,0,2025-02-27 18:32:40.f - M2 [LC:22] Sent message to VM 0,2,5,4.0,31.0,1.0
2025-02-27 18:32:41,1740699161.0,1,27,internal,0,2025-02-27 18:32:41.f - M1 [LC:27] Internal event,1,3,5.0,21.0,6.0
2025-02-27 18:32:41,1740699161.0,0,27,send_all,0,2025-02-27 18:32:41.f - M0 [LC:27] Sent messages to all VMs,0,3,5.0,21.0,6.0
2025-02-27 18:32:41,1740699161.0,0,26,receive,0,2025-02-27 18:32:41.f - M0 [LC:26] Received message. Queue length: 0,0,3,5.0,25.0,1.0
2025-02-27 18:32:41,1740699161.0,0,25,receive,0,2025-02-27 18:32:41.f - M0 [LC:25] Received message. Queue length: 0,0,3,5.0,27.0,-2.0
2025-02-27 18:32:41,1740699161.0,2,26,internal,0,2025-02-27 18:32:41.f - M2 [LC:26] Internal event,2,5,5.0,40.0,1.0
2025-02-27 18:32:41,1740699161.0,2,27,internal,0,2025-02-27 18:32:41.f - M2 [LC:27] Internal event,2,5,5.0,43.0,-1.0
2025-02-27 18:32:41,1740699161.0,2,24,send_all,0,2025-02-27 18:32:41.f - M2 [LC:24] Sent messages to all VMs,2,5,5.0,38.0,1.0
2025-02-27 18:32:41,1740699161.0,2,23,internal,0,2025-02-27 18:32:41.f - M2 [LC:23] Internal event,2,5,5.0,32.0,6.0
2025-02-27 18:32:41,1740699161.0,1,25,receive,0,2025-02-27 18:32:41.f - M1 [LC:25] Received message. Queue length: 0,1,3,5.0,27.0,-2.0
2025-02-27 18:32:41,1740699161.0,1,26,receive,0,2025-02-27 18:32:41.f - M1 [LC:26] Received message. Queue length: 0,1,3,5.0,25.0,1.0
2025-02-27 18:32:41,1740699161.0,2,25,send_all,0,2025-02-27 18:32:41.f - M2 [LC:25] Sent messages to all VMs,2,5,5.0,39.0,1.0
2025-02-27 18:32:42,1740699162.0,0,30,internal,0,2025-02-27 18:32:42.f - M0 [LC:30] Internal event,0,3,6.0,29.0,1.0
2025-02-27 18:32:42,1740699162.0,2,28,receive,0,2025-02-27 18:32:42.f - M2 [LC:28] Received message. Queue length: 0,2,5,6.0,44.0,-1.0
2025-02-27 18:32:42,1740699162.0,2,29,internal,0,2025-02-27 18:32:42.f - M2 [LC:29] Internal event,2,5,6.0,41.0,3.0
2025-02-27 18:32:42,1740699162.0,2,30,internal,0,2025-02-27 18:32:42.f - M2 [LC:30] Internal event,2,5,6.0,50.0,-5.0
2025-02-27 18:32:42,1740699162.0,2,31,receive,0,2025-02-27 18:32:42.f - M2 [LC:31] Received message. Queue length: 0,2,5,6.0,42.0,8.0
2025-02-27 18:32:42,1740699162.0,2,32,internal,0,2025-02-27 18:32:42.f - M2 [LC:32] Internal event,2,5,6.0,45.0,7.0
2025-02-27 18:32:42,1740699162.0,0,28,internal,0,2025-02-27 18:32:42.f - M0 [LC:28] Internal event,0,3,6.0,30.0,-2.0
2025-02-27 18:32:42,1740699162.0,0,29,internal,0,2025-02-27 18:32:42.f - M0 [LC:29] Internal event,0,3,6.0,26.0,3.0
2025-02-27 18:32:42,1740699162.0,1,28,receive,0,2025-02-27 18:32:42.f - M1 [LC:28] Received message. Queue length: 0,1,3,6.0,30.0,-2.0
2025-02-27 18:32:42,1740699162.0,1,30,internal,0,2025-02-27 18:32:42.f - M1 [LC:30] Internal event,1,3,6.0,29.0,1.0
2025-02-27 18:32:42,1740699162.0,1,29,send_one,0,2025-02-27 18:32:42.f - M1 [LC:29] Sent message to VM 2,1,3,6.0,26.0,3.0
2025-02-27 18:32:43,1740699163.0,0,36,receive,0,2025-02-27 18:32:43.f - M0 [LC:36] Received message. Queue length: 0,0,3,7.0,32.0,6.0
2025-02-27 18:32:43,1740699163.0,0,35,receive,1,2025-02-27 18:32:43.f - M0 [LC:35] Received message. Queue length: 1,0,3,7.0,31.0,1.0
2025-02-27 18:32:43,1740699163.0,0,34,receive,1,2025-02-27 18:32:43.f - M0 [LC:34] Received message. Queue length: 1,0,3,7.0,28.0,3.0
2025-02-27 18:32:43,1740699163.0,1,31,internal,0,2025-02-27 18:32:43.f - M1 [LC:31] Internal event,1,3,7.0,28.0,3.0
2025-02-27 18:32:43,1740699163.0,1,32,internal,0,2025-02-27 18:32:43.f - M1 [LC:32] Internal event,1,3,7.0,31.0,1.0
2025-02-27 18:32:43,1740699163.0,2,35,send_one,0,2025-02-27 18:32:43.f - M2 [LC:35] Sent message to VM 0,2,5,7.0,53.0,2.0
2025-02-27 18:32:43,1740699163.0,2,36,internal,0,2025-02-27 18:32:43.f - M2 [LC:36] Internal event,2,5,7.0,55.0,4.0
2025-02-27 18:32:43,1740699163.0,2,37,send_one,0,2025-02-27 18:32:43.f - M2 [LC:37] Sent message to VM 1,2,5,7.0,59.0,1.0
2025-02-27 18:32:43,1740699163.0,1,38,receive,0,2025-02-27 18:32:43.f - M1 [LC:38] Received message. Queue length: 0,1,3,7.0,32.0,6.0
2025-02-27 18:32:43,1740699163.0,2,34,send_one,0,2025-02-27 18:32:43.f - M2 [LC:34] Sent message to VM 0,2,5,7.0,52.0,2.0
2025-02-27 18:32:43,1740699163.0,2,33,send_one,0,2025-02-27 18:32:43.f - M2 [LC:33] Sent message to VM 0,2,5,7.0,54.0,-1.0
2025-02-27 18:32:44,1740699164.0,1,39,send_all,0,2025-02-27 18:32:44.f - M1 [LC:39] Sent messages to all VMs,1,3,8.0,38.0,1.0
2025-02-27 18:32:44,1740699164.0,1,40,internal,0,2025-02-27 18:32:44.f - M1 [LC:40] Internal event,1,3,8.0,39.0,1.0
2025-02-27 18:32:44,1740699164.0,1,41,internal,0,2025-02-27 18:32:44.f - M1 [LC:41] Internal event,1,3,8.0,40.0,1.0
2025-02-27 18:32:44,1740699164.0,0,37,internal,0,2025-02-27 18:32:44.f - M0 [LC:37] Internal event,0,3,8.0,38.0,1.0
2025-02-27 18:32:44,1740699164.0,2,41,internal,0,2025-02-27 18:32:44.f - M2 [LC:41] Internal event,2,5,8.0,71.0,-5.0
2025-02-27 18:32:44,1740699164.0,0,40,receive,0,2025-02-27 18:32:44.f - M0 [LC:40] Received message. Queue length: 0,0,3,8.0,39.0,1.0
2025-02-27 18:32:44,1740699164.0,2,39,internal,0,2025-02-27 18:32:44.f - M2 [LC:39] Internal event,2,5,8.0,62.0,2.0
2025-02-27 18:32:44,1740699164.0,2,38,internal,0,2025-02-27 18:32:44.f - M2 [LC:38] Internal event,2,5,8.0,65.0,-3.0
2025-02-27 18:32:44,1740699164.0,0,41,internal,0,2025-02-27 18:32:44.f - M0 [LC:41] Internal event,0,3,8.0,40.0,1.0
2025-02-27 18:32:44,1740699164.0,2,42,internal,0,2025-02-27 18:32:44.f - M2 [LC:42] Internal event,2,5,8.0,64.0,3.0
2025-02-27 18:32:44,1740699164.0,2,40,receive,0,2025-02-27 18:32:44.f - M2 [LC:40] Received message. Queue length: 0,2,5,8.0,60.0,5.0
2025-02-27 18:32:45,1740699165.0,1,44,internal,0,2025-02-27 18:32:45.f - M1 [LC:44] Internal event,1,3,9.0,41.0,3.0
2025-02-27 18:32:45,1740699165.0,1,43,send_one,0,2025-02-27 18:32:45.f - M1 [LC:43] Sent message to VM 2,1,3,9.0,44.0,-1.0
2025-02-27 18:32:45,1740699165.0,1,42,internal,0,2025-02-27 18:32:45.f - M1 [LC:42] Internal event,1,3,9.0,43.0,-1.0
2025-02-27 18:32:45,1740699165.0,0,46,receive,0,2025-02-27 18:32:45.f - M0 [LC:46] Received message. Queue length: 0,0,3,9.0,41.0,3.0
2025-02-27 18:32:45,1740699165.0,0,45,receive,1,2025-02-27 18:32:45.f - M0 [LC:45] Received message. Queue length: 1,0,3,9.0,44.0,-1.0
2025-02-27 18:32:45,1740699165.0,0,44,receive,0,2025-02-27 18:32:45.f - M0 [LC:44] Received message. Queue length: 0,0,3,9.0,43.0,-1.0
2025-02-27 18:32:45,1740699165.0,2,47,internal,0,2025-02-27 18:32:45.f - M2 [LC:47] Internal event,2,5,9.0,77.0,-1.0
2025-02-27 18:32:45,1740699165.0,2,46,receive,0,2025-02-27 18:32:45.f - M2 [LC:46] Received message. Queue length: 0,2,5,9.0,66.0,9.0
2025-02-27 18:32:45,1740699165.0,2,45,send_one,0,2025-02-27 18:32:45.f - M2 [LC:45] Sent message to VM 0,2,5,9.0,73.0,1.0
2025-02-27 18:32:45,1740699165.0,2,44,send_one,0,2025-02-27 18:32:45.f - M2 [LC:44] Sent message to VM 0,2,5,9.0,75.0,-2.0
2025-02-27 18:32:45,1740699165.0,2,43,send_one,0,2025-02-27 18:32:45.f - M2 [LC:43] Sent message to VM 0,2,5,9.0,67.0,4.0
2025-02-27 18:32:46,1740699166.0,2,49,send_one,0,2025-02-27 18:32:46.f - M2 [LC:49] Sent message to VM 1,2,5,10.0,76.0,2.0
2025-02-27 18:32:46,1740699166.0,0,49,send_all,0,2025-02-27 18:32:46.f - M0 [LC:49] Sent messages to all VMs,0,3,10.0,45.0,7.0
2025-02-27 18:32:46,1740699166.0,0,48,receive,0,2025-02-27 18:32:46.f - M0 [LC:48] Received message. Queue length: 0,0,3,10.0,42.0,8.0
2025-02-27 18:32:46,1740699166.0,0,47,internal,0,2025-02-27 18:32:46.f - M0 [LC:47] Internal event,0,3,10.0,50.0,-5.0
2025-02-27 18:32:46,1740699166.0,2,51,send_one,0,2025-02-27 18:32:46.f - M2 [LC:51] Sent message to VM 1,2,5,10.0,82.0,2.0
2025-02-27 18:32:46,1740699166.0,2,50,internal,0,2025-02-27 18:32:46.f - M2 [LC:50] Internal event,2,5,10.0,86.0,-4.0
2025-02-27 18:32:46,1740699166.0,2,52,internal,0,2025-02-27 18:32:46.f - M2 [LC:52] Internal event,2,5,10.0,78.0,8.0
2025-02-27 18:32:46,1740699166.0,2,48,internal,0,2025-02-27 18:32:46.f - M2 [LC:48] Internal event,2,5,10.0,74.0,3.0
2025-02-27 18:32:46,1740699166.0,1,45,send_one,0,2025-02-27 18:32:46.f - M1 [LC:45] Sent message to VM 0,1,3,10.0,50.0,-5.0
2025-02-27 18:32:46,1740699166.0,1,52,receive,1,2025-02-27 18:32:46.f - M1 [LC:52] Received message. Queue length: 1,1,3,10.0,45.0,7.0
2025-02-27 18:32:46,1740699166.0,1,50,receive,0,2025-02-27 18:32:46.f - M1 [LC:50] Received message. Queue length: 0,1,3,10.0,42.0,8.0
2025-02-27 18:32:47,1740699167.0,0,57,receive,0,2025-02-27 18:32:47.f - M0 [LC:57] Received message. Queue length: 0,0,3,11.0,53.0,2.0
2025-02-27 18:32:47,1740699167.0,1,54,receive,0,2025-02-27 18:32:47.f - M1 [LC:54] Received message. Queue length: 0,1,3,11.0,52.0,2.0
2025-02-27 18:32:47,1740699167.0,1,53,receive,1,2025-02-27 18:32:47.f - M1 [LC:53] Received message. Queue length: 1,1,3,11.0,54.0,-1.0
2025-02-27 18:32:47,1740699167.0,0,51,internal,0,2025-02-27 18:32:47.f - M0 [LC:51] Internal event,0,3,11.0,52.0,2.0
2025-02-27 18:32:47,1740699167.0,2,53,receive,0,2025-02-27 18:32:47.f - M2 [LC:53] Received message. Queue length: 0,2,5,11.0,89.0,-2.0
2025-02-27 18:32:47,1740699167.0,2,54,receive,0,2025-02-27 18:32:47.f - M2 [LC:54] Received message. Queue length: 0,2,5,11.0,87.0,1.0
2025-02-27 18:32:47,1740699167.0,2,55,internal,0,2025-02-27 18:32:47.f - M2 [LC:55] Internal event,2,5,11.0,84.0,5.0
2025-02-27 18:32:47,1740699167.0,2,56,send_one,0,2025-02-27 18:32:47.f - M2 [LC:56] Sent message to VM 0,2,5,11.0,91.0,-1.0
2025-02-27 18:32:47,1740699167.0,2,57,internal,0,2025-02-27 18:32:47.f - M2 [LC:57] Internal event,2,5,11.0,92.0,-1.0
2025-02-27 18:32:47,1740699167.0,1,55,send_one,0,2025-02-27 18:32:47.f - M1 [LC:55] Sent message to VM 0,1,3,11.0,53.0,2.0
2025-02-27 18:32:47,1740699167.0,0,50,send_all,0,2025-02-27 18:32:47.f - M0 [LC:50] Sent messages to all VMs,0,3,11.0,54.0,-1.0
2025-02-27 18:32:48,1740699168.0,1,59,receive,0,2025-02-27 18:32:48.f - M1 [LC:59] Received message. Queue length: 0,1,3,12.0,55.0,4.0
2025-02-27 18:32:48,1740699168.0,2,59,send_all,0,2025-02-27 18:32:48.f - M2 [LC:59] Sent messages to all VMs,2,5,12.0,90.0,3.0
2025-02-27 18:32:48,1740699168.0,2,62,internal,0,2025-02-27 18:32:48.f - M2 [LC:62] Internal event,2,5,12.0,103.0,-3.0
2025-02-27 18:32:48,1740699168.0,1,60,receive,0,2025-02-27 18:32:48.f - M1 [LC:60] Received message. Queue length: 0,1,3,12.0,59.0,1.0
2025-02-27 18:32:48,1740699168.0,2,60,internal,0,2025-02-27 18:32:48.f - M2 [LC:60] Internal event,2,5,12.0,93.0,5.0
2025-02-27 18:32:48,1740699168.0,2,58,send_one,0,2025-02-27 18:32:48.f - M2 [LC:58] Sent message to VM 1,2,5,12.0,88.0,4.0
2025-02-27 18:32:48,1740699168.0,2,61,send_all,0,2025-02-27 18:32:48.f - M2 [LC:61] Sent messages to all VMs,2,5,12.0,98.0,1.0
2025-02-27 18:32:48,1740699168.0,0,58,receive,0,2025-02-27 18:32:48.f - M0 [LC:58] Received message. Queue length: 0,0,3,12.0,55.0,4.0
2025-02-27 18:32:48,1740699168.0,0,62,receive,0,2025-02-27 18:32:48.f - M0 [LC:62] Received message. Queue length: 0,0,3,12.0,65.0,-3.0
2025-02-27 18:32:48,1740699168.0,0,60,receive,0,2025-02-27 18:32:48.f - M0 [LC:60] Received message. Queue length: 0,0,3,12.0,59.0,1.0
2025-02-27 18:32:49,1740699169.0,0,63,send_one,0,2025-02-27 18:32:49.f - M0 [LC:63] Sent message to VM 2,0,3,13.0,62.0,2.0
2025-02-27 18:32:49,1740699169.0,2,66,internal,0,2025-02-27 18:32:49.f - M2 [LC:66] Internal event,2,5,13.0,104.0,1.0
2025-02-27 18:32:49,1740699169.0,2,65,internal,0,2025-02-27 18:32:49.f - M2 [LC:65] Internal event,2,5,13.0,101.0,3.0
2025-02-27 18:32:49,1740699169.0,2,64,receive,0,2025-02-27 18:32:49.f - M2 [LC:64] Received message. Queue length: 0,2,5,13.0,99.0,4.0
2025-02-27 18:32:49,1740699169.0,2,63,send_one,0,2025-02-27 18:32:49.f - M2 [LC:63] Sent message to VM 1,2,5,13.0,100.0,1.0
2025-02-27 18:32:49,1740699169.0,1,62,receive,0,2025-02-27 18:32:49.f - M1 [LC:62] Received message. Queue length: 0,1,3,13.0,65.0,-3.0
2025-02-27 18:32:49,1740699169.0,1,64,receive,0,2025-02-27 18:32:49.f - M1 [LC:64] Received message. Queue length: 0,1,3,13.0,62.0,2.0
2025-02-27 18:32:49,1740699169.0,1,65,send_one,0,2025-02-27 18:32:49.f - M1 [LC:65] Sent message to VM 0,1,3,13.0,60.0,5.0
2025-02-27 18:32:49,1740699169.0,0,64,internal,0,2025-02-27 18:32:49.f - M0 [LC:64] Internal event,0,3,13.0,60.0,5.0
2025-02-27 18:32:49,1740699169.0,2,67,internal,0,2025-02-27 18:32:49.f - M2 [LC:67] Internal event,2,5,13.0,105.0,1.0
2025-02-27 18:32:50,1740699170.0,1,66,internal,0,2025-02-27 18:32:50.f - M1 [LC:66] Internal event,1,3,14.0,71.0,-5.0
2025-02-27 18:32:50,1740699170.0,1,67,internal,0,2025-02-27 18:32:50.f - M1 [LC:67] Internal event,1,3,14.0,64.0,3.0
2025-02-27 18:32:50,1740699170.0,1,71,receive,0,2025-02-27 18:32:50.f - M1 [LC:71] Received message. Queue length: 0,1,3,14.0,67.0,4.0
2025-02-27 18:32:50,1740699170.0,2,68,internal,0,2025-02-27 18:32:50.f - M2 [LC:68] Internal event,2,5,14.0,106.0,6.0
2025-02-27 18:32:50,1740699170.0,2,70,send_all,0,2025-02-27 18:32:50.f - M2 [LC:70] Sent messages to all VMs,2,5,14.0,113.0,2.0
2025-02-27 18:32:50,1740699170.0,2,71,internal,0,2025-02-27 18:32:50.f - M2 [LC:71] Internal event,2,5,14.0,115.0,1.0
2025-02-27 18:32:50,1740699170.0,0,71,receive,0,2025-02-27 18:32:50.f - M0 [LC:71] Received message. Queue length: 0,0,3,14.0,67.0,4.0
2025-02-27 18:32:50,1740699170.0,0,67,internal,0,2025-02-27 18:32:50.f - M0 [LC:67] Internal event,0,3,14.0,64.0,3.0
2025-02-27 18:32:50,1740699170.0,0,66,receive,0,2025-02-27 18:32:50.f - M0 [LC:66] Received message. Queue length: 0,0,3,14.0,71.0,-5.0
2025-02-27 18:32:50,1740699170.0,2,69,internal,0,2025-02-27 18:32:50.f - M2 [LC:69] Internal event,2,5,14.0,112.0,1.0
2025-02-27 18:32:51,1740699171.0,1,75,internal,0,2025-02-27 18:32:51.f - M1 [LC:75] Internal event,1,3,15.0,66.0,9.0
2025-02-27 18:32:51,1740699171.0,2,76,internal,0,2025-02-27 18:32:51.f - M2 [LC:76] Internal event,2,5,15.0,119.0,2.0
2025-02-27 18:32:51,1740699171.0,2,72,send_one,0,2025-02-27 18:32:51.f - M2 [LC:72] Sent message to VM 1,2,5,15.0,118.0,-1.0
2025-02-27 18:32:51,1740699171.0,2,73,internal,0,2025-02-27 18:32:51.f - M2 [LC:73] Internal event,2,5,15.0,116.0,2.0
2025-02-27 18:32:51,1740699171.0,2,74,internal,0,2025-02-27 18:32:51.f - M2 [LC:74] Internal event,2,5,15.0,117.0,2.0
2025-02-27 18:32:51,1740699171.0,2,75,internal,0,2025-02-27 18:32:51.f - M2 [LC:75] Internal event,2,5,15.0,121.0,-1.0
2025-02-27 18:32:51,1740699171.0,0,75,receive,0,2025-02-27 18:32:51.f - M0 [LC:75] Received message. Queue length: 0,0,3,15.0,66.0,9.0
2025-02-27 18:32:51,1740699171.0,0,73,internal,0,2025-02-27 18:32:51.f - M0 [LC:73] Internal event,0,3,15.0,73.0,1.0
