timestamp,system_time,machine_id,logical_clock,event_type,queue_length,message,vm_id,clock_rate,time_since_start,prev_lc,lc_jump
2025-02-27 18:22:22,1740698542.0,2,34,send_one,0,2025-02-27 18:22:22.f - M2 [LC:34] Sent message to VM 0,2,4,6.0,27.0,1.0
2025-02-27 18:22:22,1740698542.0,1,31,internal,0,2025-02-27 18:22:22.f - M1 [LC:31] Internal event,1,5,6.0,35.0,-4.0
2025-02-27 18:22:23,1740698543.0,1,38,receive,0,2025-02-27 18:22:23.f - M1 [LC:38] Received message. Queue length: 0,1,5,7.0,34.0,4.0
2025-02-27 18:22:23,1740698543.0,1,37,internal,0,2025-02-27 18:22:23.f - M1 [LC:37] Internal event,1,5,7.0,38.0,-1.0
2025-02-27 18:22:23,1740698543.0,2,36,send_one,0,2025-02-27 18:22:23.f - M2 [LC:36] Sent message to VM 1,2,4,7.0,29.0,1.0
2025-02-27 18:22:23,1740698543.0,2,37,internal,0,2025-02-27 18:22:23.f - M2 [LC:37] Internal event,2,4,7.0,35.0,-4.0
2025-02-27 18:22:23,1740698543.0,2,38,send_one,0,2025-02-27 18:22:23.f - M2 [LC:38] Sent message to VM 1,2,4,7.0,31.0,2.0
2025-02-27 18:22:23,1740698543.0,2,39,send_all,0,2025-02-27 18:22:23.f - M2 [LC:39] Sent messages to all VMs,2,4,7.0,33.0,1.0
2025-02-27 18:22:23,1740698543.0,1,39,internal,0,2025-02-27 18:22:23.f - M1 [LC:39] Internal event,1,5,7.0,37.0,2.0
2025-02-27 18:22:23,1740698543.0,1,41,receive,0,2025-02-27 18:22:23.f - M1 [LC:41] Received message. Queue length: 0,1,5,7.0,39.0,2.0
2025-02-27 18:22:23,1740698543.0,1,40,internal,0,2025-02-27 18:22:23.f - M1 [LC:40] Internal event,1,5,7.0,41.0,-1.0
2025-02-27 18:22:23,1740698543.0,0,34,receive,2,2025-02-27 18:22:23.f - M0 [LC:34] Received message. Queue length: 2,0,2,7.0,12.0,3.0
2025-02-27 18:22:23,1740698543.0,0,35,receive,1,2025-02-27 18:22:23.f - M0 [LC:35] Received message. Queue length: 1,0,2,7.0,17.0,-1.0
2025-02-27 18:22:24,1740698544.0,2,40,send_one,0,2025-02-27 18:22:24.f - M2 [LC:40] Sent message to VM 0,2,4,8.0,36.0,-1.0
2025-02-27 18:22:24,1740698544.0,0,36,receive,1,2025-02-27 18:22:24.f - M0 [LC:36] Received message. Queue length: 1,0,2,8.0,14.0,3.0
2025-02-27 18:22:24,1740698544.0,0,40,receive,1,2025-02-27 18:22:24.f - M0 [LC:40] Received message. Queue length: 1,0,2,8.0,20.0,-2.0
2025-02-27 18:22:24,1740698544.0,1,46,internal,0,2025-02-27 18:22:24.f - M1 [LC:46] Internal event,1,5,8.0,42.0,4.0
